Problem-Solving Score,Coding Experience (Years),Work_Experience,Project Experience,Technical_Skills,Soft_Skills,Academic Background,Interests,Personality Type,Certifications,Work Preference,Preferred Tech Stack,Recommended Career
91.54977231891867,2.7105623371541623,0.8679755767953546,9.843379782705064,"Python, TensorFlow","Time Management, Teamwork",Information Technology,"Python, TensorFlow",ENFP,,Remote,"Python, TensorFlow",Data Scientist
87.68171826484235,3.0043049616389648,1.6622709470713941,9.437246937602906,"SQL, Python","Leadership, Communication, Adaptability",Physics,"SQL, Python",ENTJ,CompTIA Security+,Remote,"SQL, Python",Software Engineer
87.64354816976186,3.8176826811578652,0.563012396073029,8.888789240309364,"Python, SQL, PyTorch, TensorFlow","Leadership, Critical Thinking, Creativity",Information Technology,"Python, SQL, PyTorch, TensorFlow",ISTJ,,Hybrid,"Python, SQL, PyTorch, TensorFlow",Data Scientist
80.46280021660269,3.273814580706997,0.2337706955703178,10.921938868068683,"Python, R, TensorFlow","Adaptability, Problem Solving, Creativity",Physics,"Python, R, TensorFlow",ENTP,Microsoft Certified,Remote,"Python, R, TensorFlow",Data Scientist
80.4520790801286,1.1003508953007164,0.8845447955787725,11.14239416897065,"C++, Java, JavaScript","Adaptability, Problem Solving, Time Management",Data Science,"C++, Java, JavaScript",INTP,,Hybrid,"C++, Java, JavaScript",Software Engineer
80.0,5.243182686862092,2.4103409251601384,6.563493240990769,"Python, Computer Vision, TensorFlow, PyTorch","Critical Thinking, Communication",Data Science,"Python, Computer Vision, TensorFlow, PyTorch",ISTJ,,Remote,"Python, Computer Vision, TensorFlow, PyTorch",AI Engineer
71.1572190027913,3.6638054225153116,0.9775265919265828,7.27883438674967,"Linux, Docker, Jenkins, Kubernetes","Problem Solving, Teamwork, Time Management",Mathematics,"Linux, Docker, Jenkins, Kubernetes",ENTP,Google Certified,Hybrid,"Linux, Docker, Jenkins, Kubernetes",DevOps Engineer
82.53124341361212,1.929170417221182,0.22085686751457886,2.2997710099489392,"Java, SQL","Critical Thinking, Time Management",Mathematics,"Java, SQL",ISTJ,CompTIA Security+,Remote,"Java, SQL",Software Engineer
84.95977470827859,5.295661019206032,4.533102597596789,9.58715513193868,"Kubernetes, Linux","Teamwork, Critical Thinking, Communication",Computer Science,"Kubernetes, Linux",INTJ,Microsoft Certified,Hybrid,"Kubernetes, Linux",DevOps Engineer
86.59992432239548,5.993768114083636,4.558001357596031,5.8091743806466285,"Docker, Linux, AWS","Problem Solving, Teamwork",Computer Science,"Docker, Linux, AWS",ENFJ,CompTIA Security+,Hybrid,"Docker, Linux, AWS",DevOps Engineer
78.49428572891311,5.916400716661671,1.5795973638280394,3.13813813124023,"Docker, Kubernetes","Problem Solving, Critical Thinking",Data Science,"Docker, Kubernetes",ENTP,AWS Certified,Hybrid,"Docker, Kubernetes",DevOps Engineer
90.0,6.507447649213479,0.7480455699081233,6.325971786055389,"Kubernetes, Linux, AWS, Docker","Adaptability, Creativity",Computer Science,"Kubernetes, Linux, AWS, Docker",ENTP,,Remote,"Kubernetes, Linux, AWS, Docker",DevOps Engineer
78.01957651059976,1.9882634911559682,1.739097199697273,5.904480167270949,"SQL, JavaScript","Time Management, Leadership, Critical Thinking",Physics,"SQL, JavaScript",ENFJ,AWS Certified,Remote,"SQL, JavaScript",Software Engineer
86.06931116414475,3.6194775158510186,1.7846115556316589,4.509152159422512,"PyTorch, TensorFlow, Python, R","Time Management, Adaptability",Data Science,"PyTorch, TensorFlow, Python, R",INTP,Microsoft Certified,Hybrid,"PyTorch, TensorFlow, Python, R",Data Scientist
95.0,2.704280054073422,1.9587900111797238,5.2042510263412,"PyTorch, R, TensorFlow","Problem Solving, Leadership",Electronics Engineering,"PyTorch, R, TensorFlow",ENFP,,Hybrid,"PyTorch, R, TensorFlow",Data Scientist
89.59835317418103,6.543963216250067,2.350949867433079,7.603779487097489,"PyTorch, NLP, Computer Vision, Python","Leadership, Communication",Information Technology,"PyTorch, NLP, Computer Vision, Python",ENTJ,Cisco Certified,On-Site,"PyTorch, NLP, Computer Vision, Python",AI Engineer
82.97549024727549,2.049353549255538,0.8375129542717982,9.412286200610424,"SQL, R","Creativity, Problem Solving, Adaptability",Computer Science,"SQL, R",INTP,Google Certified,On-Site,"SQL, R",Data Scientist
84.20220746588298,2.893257356261831,1.8523173655740865,3.120281553133321,"SQL, TensorFlow, PyTorch, Python","Leadership, Communication, Time Management",Mathematics,"SQL, TensorFlow, PyTorch, Python",ENFJ,,Hybrid,"SQL, TensorFlow, PyTorch, Python",Data Scientist
83.2397343117875,2.9941034542537706,1.5182493779859194,8.74648715408993,"Python, Computer Vision, TensorFlow, NLP","Teamwork, Communication, Problem Solving",Physics,"Python, Computer Vision, TensorFlow, NLP",INTJ,Microsoft Certified,Remote,"Python, Computer Vision, TensorFlow, NLP",AI Engineer
76.19040511581179,5.498359284636111,3.7076851077944415,11.37825737399141,"C++, Python, Java, SQL","Creativity, Problem Solving, Time Management",Computer Science,"C++, Python, Java, SQL",ISTJ,,Hybrid,"C++, Python, Java, SQL",Software Engineer
83.89977249217023,5.126315992837076,1.6785383285383824,13.701935291071813,"C++, JavaScript","Problem Solving, Teamwork, Leadership",Electronics Engineering,"C++, JavaScript",ENTP,Cisco Certified,Hybrid,"C++, JavaScript",Software Engineer
82.39455613056951,2.179955914294112,0.2819974147393051,9.331880184740971,"JavaScript, C++","Adaptability, Communication, Time Management",Physics,"JavaScript, C++",ENTJ,Google Certified,Remote,"JavaScript, C++",Software Engineer
83.87622459057579,5.7366902269915645,2.993868066342324,4.095978831281879,"Python, SQL","Teamwork, Time Management",Data Science,"Python, SQL",INTP,Cisco Certified,On-Site,"Python, SQL",Data Scientist
95.0,2.1143897261095175,1.9479263234910205,6.713463940896502,"TensorFlow, NLP","Teamwork, Leadership",Mathematics,"TensorFlow, NLP",ENFP,,Remote,"TensorFlow, NLP",AI Engineer
84.30414204200898,4.93414827612931,3.504816921639953,11.762620387040645,"Python, C++, JavaScript, Java","Creativity, Critical Thinking, Time Management",Physics,"Python, C++, JavaScript, Java",ENTP,Google Certified,Hybrid,"Python, C++, JavaScript, Java",Software Engineer
89.09673453191273,4.076527145643795,3.9427199454179997,3.243082992512724,"SQL, PyTorch","Problem Solving, Leadership",Mathematics,"SQL, PyTorch",ISTP,,On-Site,"SQL, PyTorch",Data Scientist
77.714427996122,3.071239244710367,2.0520498284854876,9.64617067273476,"Linux, Kubernetes, Jenkins","Leadership, Creativity, Critical Thinking",Electronics Engineering,"Linux, Kubernetes, Jenkins",ISTP,,On-Site,"Linux, Kubernetes, Jenkins",DevOps Engineer
87.65886112968158,3.075784830553777,2.6461975568582177,7.995216254874495,"PyTorch, TensorFlow, Python, NLP","Critical Thinking, Time Management, Adaptability",Electronics Engineering,"PyTorch, TensorFlow, Python, NLP",ENFJ,CompTIA Security+,Remote,"PyTorch, TensorFlow, Python, NLP",AI Engineer
87.58020028915982,4.5271981393582905,1.30818934852163,6.685015480604163,"Python, Ethical Hacking","Leadership, Creativity, Teamwork",Data Science,"Python, Ethical Hacking",ISTP,Google Certified,On-Site,"Python, Ethical Hacking",Cybersecurity Expert
90.07940419040008,5.0465239077956205,1.348122570483668,3.6688432245232585,"Python, Cryptography, Network Security, Ethical Hacking","Time Management, Leadership",Computer Science,"Python, Cryptography, Network Security, Ethical Hacking",INTJ,Google Certified,Hybrid,"Python, Cryptography, Network Security, Ethical Hacking",Cybersecurity Expert
74.21908184536602,6.573147187837272,2.6807324304691824,7.013643380063995,"Jenkins, AWS","Creativity, Leadership",Computer Science,"Jenkins, AWS",INTJ,,Remote,"Jenkins, AWS",DevOps Engineer
93.307506446093,2.4996300100507827,2.1042721444753956,5.244870384704221,"Ethical Hacking, Network Security, Cryptography, Python","Critical Thinking, Time Management",Data Science,"Ethical Hacking, Network Security, Cryptography, Python",INTJ,AWS Certified,Hybrid,"Ethical Hacking, Network Security, Cryptography, Python",Cybersecurity Expert
85.32774900175777,2.8536346587123536,1.3559786253313246,8.375851212057764,"PyTorch, TensorFlow, Computer Vision, Python","Time Management, Communication",Data Science,"PyTorch, TensorFlow, Computer Vision, Python",ENFP,,Hybrid,"PyTorch, TensorFlow, Computer Vision, Python",AI Engineer
81.17519823445683,5.8936960927669215,4.577012498420535,5.333922830932381,"Network Security, Cryptography, Python, Ethical Hacking","Communication, Time Management",Data Science,"Network Security, Cryptography, Python, Ethical Hacking",ISTP,Cisco Certified,Remote,"Network Security, Cryptography, Python, Ethical Hacking",Cybersecurity Expert
75.84905242223248,6.388133818018311,0.8279579812000747,9.424777222997683,"Python, C++, SQL, Java","Adaptability, Teamwork",Computer Science,"Python, C++, SQL, Java",ENFJ,Microsoft Certified,Remote,"Python, C++, SQL, Java",Software Engineer
93.81756521416574,4.562250194167308,2.9863922084420578,5.655276656676951,"NLP, Computer Vision, TensorFlow, Python","Teamwork, Time Management, Problem Solving",Data Science,"NLP, Computer Vision, TensorFlow, Python",INTJ,Cisco Certified,Hybrid,"NLP, Computer Vision, TensorFlow, Python",AI Engineer
87.34923568859418,5.630562086972178,5.185870807620549,7.298108104725198,"Computer Vision, Python, NLP","Teamwork, Time Management, Communication",Mathematics,"Computer Vision, Python, NLP",ISTJ,CompTIA Security+,On-Site,"Computer Vision, Python, NLP",AI Engineer
86.9960478604821,2.047886480650611,1.1589555722908271,7.035037356935238,"Computer Vision, PyTorch, Python","Communication, Problem Solving, Leadership",Data Science,"Computer Vision, PyTorch, Python",INTJ,CompTIA Security+,Hybrid,"Computer Vision, PyTorch, Python",AI Engineer
89.31364783282984,3.2173259139224077,2.023272010768822,3.7852618272234126,"NLP, TensorFlow, Computer Vision, PyTorch","Adaptability, Leadership, Communication",Information Technology,"NLP, TensorFlow, Computer Vision, PyTorch",ENFJ,AWS Certified,Remote,"NLP, TensorFlow, Computer Vision, PyTorch",AI Engineer
83.69659130057049,6.750320023233427,3.7263199533144498,4.614977197010308,"TensorFlow, Computer Vision, Python, NLP","Adaptability, Teamwork, Communication",Electronics Engineering,"TensorFlow, Computer Vision, Python, NLP",ISTJ,CompTIA Security+,Remote,"TensorFlow, Computer Vision, Python, NLP",AI Engineer
85.78462034629301,5.434609538287408,1.6477816084077996,5.483808738894562,"Computer Vision, PyTorch, TensorFlow, NLP","Time Management, Problem Solving, Teamwork",Computer Science,"Computer Vision, PyTorch, TensorFlow, NLP",ENFJ,AWS Certified,Remote,"Computer Vision, PyTorch, TensorFlow, NLP",AI Engineer
83.50314830489862,3.305898270292899,1.709027805630381,6.255325212523401,"Kubernetes, AWS, Jenkins, Linux","Communication, Creativity, Leadership",Information Technology,"Kubernetes, AWS, Jenkins, Linux",INTJ,,Hybrid,"Kubernetes, AWS, Jenkins, Linux",DevOps Engineer
86.82558284281603,5.000201616889532,3.837868174709585,6.998206595750823,"Python, R","Leadership, Adaptability, Communication",Computer Science,"Python, R",ENTJ,Microsoft Certified,On-Site,"Python, R",Data Scientist
83.11779255379953,1.1894245783298074,0.8658729303194385,12.616079815805572,"Python, Java, SQL","Problem Solving, Communication, Leadership",Physics,"Python, Java, SQL",ENTP,Google Certified,Hybrid,"Python, Java, SQL",Software Engineer
78.49636106374223,2.589114263099672,0.3694864618154662,6.319833570308823,"Jenkins, AWS, Kubernetes","Creativity, Leadership, Adaptability",Computer Science,"Jenkins, AWS, Kubernetes",ENFJ,Cisco Certified,Hybrid,"Jenkins, AWS, Kubernetes",DevOps Engineer
87.77894814308277,5.7978609607845595,2.54574552398592,6.03467981997331,"Python, Computer Vision","Time Management, Problem Solving",Physics,"Python, Computer Vision",INTJ,AWS Certified,Hybrid,"Python, Computer Vision",AI Engineer
81.0387045401596,2.9362518085284965,0.34120380288387,2.401895194062088,"Python, NLP, TensorFlow","Creativity, Time Management, Communication",Data Science,"Python, NLP, TensorFlow",INTJ,AWS Certified,On-Site,"Python, NLP, TensorFlow",AI Engineer
90.37783968999997,1.9861314351265127,0.732877757798882,4.721615164956292,"PyTorch, SQL","Leadership, Creativity",Electronics Engineering,"PyTorch, SQL",ENTP,CompTIA Security+,Hybrid,"PyTorch, SQL",Data Scientist
83.9760676504054,3.8005522290597216,0.6999996923661478,5.54769309309822,"PyTorch, NLP","Problem Solving, Adaptability",Physics,"PyTorch, NLP",ISTP,Cisco Certified,On-Site,"PyTorch, NLP",AI Engineer
87.62394198544689,7.159459450551148,2.501626438123954,3.450741187823139,"Ethical Hacking, Cryptography, Python","Adaptability, Creativity, Teamwork",Information Technology,"Ethical Hacking, Cryptography, Python",ENTP,Cisco Certified,On-Site,"Ethical Hacking, Cryptography, Python",Cybersecurity Expert
82.25339734858373,5.453084156334061,5.133208155027545,6.957924232990393,"Python, SQL","Leadership, Critical Thinking",Computer Science,"Python, SQL",INTJ,CompTIA Security+,On-Site,"Python, SQL",Data Scientist
89.62881225228489,5.738428372897685,2.287592113222225,3.538276278170965,"Python, Network Security, Cryptography, Ethical Hacking","Critical Thinking, Communication, Problem Solving",Computer Science,"Python, Network Security, Cryptography, Ethical Hacking",ISTJ,,On-Site,"Python, Network Security, Cryptography, Ethical Hacking",Cybersecurity Expert
95.0,5.5821319332803325,1.9498411540319531,8.393904799810286,"PyTorch, NLP, Python","Leadership, Creativity",Mathematics,"PyTorch, NLP, Python",ENFP,Cisco Certified,Hybrid,"PyTorch, NLP, Python",AI Engineer
78.44366375177704,3.02623163953196,1.723492538996394,7.191676888845621,"TensorFlow, SQL, R","Critical Thinking, Communication, Leadership",Computer Science,"TensorFlow, SQL, R",ENTJ,AWS Certified,On-Site,"TensorFlow, SQL, R",Data Scientist
67.3408822183893,6.2496965537787315,4.423467454741776,10.823326237441167,"Jenkins, Linux, Kubernetes, Docker","Teamwork, Adaptability, Time Management",Electronics Engineering,"Jenkins, Linux, Kubernetes, Docker",ISTP,Cisco Certified,Hybrid,"Jenkins, Linux, Kubernetes, Docker",DevOps Engineer
84.14761925509151,2.3986229750361803,2.29616725533741,6.114695606218623,"Network Security, Ethical Hacking, Python, Cryptography","Creativity, Time Management, Critical Thinking",Mathematics,"Network Security, Ethical Hacking, Python, Cryptography",ISTP,Google Certified,On-Site,"Network Security, Ethical Hacking, Python, Cryptography",Cybersecurity Expert
77.52670170531322,2.3759479178276655,0.9187060815743346,8.828782480080829,"Python, Network Security","Critical Thinking, Time Management",Information Technology,"Python, Network Security",ENFP,Microsoft Certified,Hybrid,"Python, Network Security",Cybersecurity Expert
86.7964184616832,2.436786853814274,0.5693699818350216,5.439032005830897,"Python, TensorFlow, PyTorch","Leadership, Communication, Adaptability",Data Science,"Python, TensorFlow, PyTorch",ENFJ,Cisco Certified,On-Site,"Python, TensorFlow, PyTorch",Data Scientist
93.21743079429851,2.7613693270127504,1.54743175676748,3.3514634278617015,"PyTorch, NLP","Leadership, Creativity, Teamwork",Data Science,"PyTorch, NLP",ISTP,CompTIA Security+,Remote,"PyTorch, NLP",AI Engineer
76.68567241009842,3.2030976827707054,2.5246144326093907,6.8444701417850755,"JavaScript, SQL, Java, C++","Problem Solving, Critical Thinking, Time Management",Computer Science,"JavaScript, SQL, Java, C++",INTJ,Microsoft Certified,On-Site,"JavaScript, SQL, Java, C++",Software Engineer
78.20306934464625,4.269671747876679,3.9584445323911197,11.238674985642394,"Python, JavaScript, C++, Java","Creativity, Adaptability, Critical Thinking",Information Technology,"Python, JavaScript, C++, Java",ENFP,CompTIA Security+,Remote,"Python, JavaScript, C++, Java",Software Engineer
77.0997126234913,7.72737935398448,3.2072762775525114,10.475486343838678,"JavaScript, SQL, Java","Time Management, Leadership, Teamwork",Mathematics,"JavaScript, SQL, Java",ENTP,,On-Site,"JavaScript, SQL, Java",Software Engineer
80.27820204727301,3.6106464679239276,1.9136044916476425,8.873377015489488,"TensorFlow, PyTorch","Communication, Problem Solving",Data Science,"TensorFlow, PyTorch",ENFP,,On-Site,"TensorFlow, PyTorch",Data Scientist
80.72513614643279,2.8948814135756296,0.04885804510429995,3.2783888303122053,"TensorFlow, PyTorch, NLP","Communication, Adaptability, Leadership",Information Technology,"TensorFlow, PyTorch, NLP",ISTJ,Google Certified,Remote,"TensorFlow, PyTorch, NLP",AI Engineer
93.9673246243859,2.069092056799536,1.6335427512577925,6.294658265662033,"SQL, TensorFlow","Communication, Critical Thinking",Computer Science,"SQL, TensorFlow",ISTJ,,Hybrid,"SQL, TensorFlow",Data Scientist
76.29349489149344,6.620450649651349,4.418160250005502,11.074150125022753,"Jenkins, Linux","Creativity, Communication",Computer Science,"Jenkins, Linux",INTP,,On-Site,"Jenkins, Linux",DevOps Engineer
